job_id,job_title,sector,district,industrial_cluster,required_micro_skills,nsqf_level,proficiency_level,experience_required_years,min_salary,max_salary,posting_source,demand_trend
47454742,Health & Safety Officer (Factory),Industrial Safety,Nagpur,Butibori,permit-to-work; hazard identification; fire drill coordination; statutory compliance; MSDS interpretation,5,L1,5.2,23477,42787,Naukri.com,Stable
B923993F,Industrial IoT Technician,Industry 4.0,Nashik,Ambad,Python scripting; cloud dashboards; sensor calibration; edge computing; MQTT protocol,5,L2,1.9,29101,55602,Naukri.com,Emerging
C5937C47,Welder (MIG/TIG/Arc),Engineering,Satara,Karad,distortion control; weld inspection; MIG welding; SMAW; PPE compliance; TIG welding,3,L1,0.9,11543,22656,Times Jobs,Stable
3DFA3C32,Electrician (Industrial),Electrical,Aurangabad,Shendra-AURIC,motor winding; earthing; safety regulations,3,L1,5.8,12897,26308,Mahaswayam,Stable
F5797176,Fitter (Industrial),Engineering,Mumbai,Andheri-MIDC,measurement tools; assembly & fitting; thread cutting; surface finishing; blueprint reading,3,L1,4.9,14782,25631,LinkedIn,Stable
BCD5B18E,EV Battery Assembly Technician,Electric Vehicles,Pune,Talegaon,thermal management; Li-ion cell handling; EV safety protocols,4,L1,2.6,22712,41180,Times Jobs,Emerging
DBCE8724,Data Entry Operator,IT/BPO,Nashik,Ambad,MS Office; tally basics; basic internet,2,L2,1.9,8215,13534,Indeed,Declining
D951EF91,Solar PV Installation Technician,Renewable Energy,Osmanabad,Osmanabad MIDC,shadow analysis; net metering; DC cabling,4,L1,2.1,12641,25925,NCS Portal,Emerging
BC7AC88C,Solar PV Installation Technician,Renewable Energy,Osmanabad,Osmanabad MIDC,rooftop module mounting; string inverter commissioning; shadow analysis; DC cabling; net metering; earthing & bonding,4,L2,2.5,12703,24261,Indeed,Emerging
BF0E13E3,Data Entry Operator,IT/BPO,Thane,Dombivli-MIDC,typing speed 40wpm; basic internet; tally basics,2,L1,3.8,9259,14646,apna.co,Declining
241E4D53,CNC/VMC Operator,Precision Engineering,Palghar,Boisar,quality inspection; Fanuc CNC controls; tool offsets; tolerance measurement,4,L2,1.6,15179,30623,LinkedIn,Stable
E8AD1CB8,Industrial IoT Technician,Industry 4.0,Nashik,Ambad,sensor calibration; cloud dashboards; Python scripting,5,L3,2.4,28872,58409,Indeed,Emerging
F92FFDAE,Data Entry Operator,IT/BPO,Pune,Talegaon,basic internet; typing speed 40wpm; tally basics,2,L2,1.4,9326,15027,Company Website,Declining
A0A77F7B,Electrician (Industrial),Electrical,Pune,Talegaon,earthing; PLC basics; safety regulations; motor winding,3,L2,5.6,14608,27681,Times Jobs,Stable
CD59BAB4,Fitter (Industrial),Engineering,Ahmednagar,Shrirampur,thread cutting; measurement tools; assembly & fitting; blueprint reading; bench work,3,L1,0.1,12338,20968,Indeed,Stable
194D69DF,Welder (MIG/TIG/Arc),Engineering,Pune,Talegaon,TIG welding; distortion control; SMAW; weld inspection; MIG welding; PPE compliance,3,L1,7.7,15337,27457,Mahaswayam,Stable
C1523B81,Fitter (Industrial),Engineering,Pune,Talegaon,thread cutting; surface finishing; assembly & fitting; blueprint reading,3,L3,7.4,14598,26785,Company Website,Stable
57F8CD1F,AI-assisted Quality Inspector,Advanced Manufacturing,Nashik,Ambad,defect classification; Python/ML awareness; computer vision basics; CMM operation,5,L1,1.0,26619,48834,Indeed,Emerging
14B31D91,Data Entry Operator,IT/BPO,Pune,Chakan,MS Office; typing speed 40wpm; basic internet,2,L1,1.7,9305,15013,apna.co,Declining
8DAB7FC0,Manual Draftsman (Drawing Board),Engineering,Satara,Satara MIDC,T-square drafting; 2D blueprint reading; manual drawing board; basic AutoCAD,3,L1,2.7,8980,13667,LinkedIn,Declining
89CB52C8,AI-assisted Quality Inspector,Advanced Manufacturing,Nashik,Satpur,computer vision basics; Python/ML awareness; CMM operation; SPC analysis; defect classification,5,L3,2.2,26048,44758,NCS Portal,Emerging
62E0D791,Fitter (Industrial),Engineering,Thane,Murbad,assembly & fitting; measurement tools; bench work; thread cutting; surface finishing,3,L2,0.5,14878,25366,Mahaswayam,Stable
CA37B720,AC & Refrigeration Technician,HVAC,Mumbai,Andheri-MIDC,AMC documentation; VRF systems; BMS controls; gas charging; electrical troubleshooting,4,L1,3.2,16964,32688,Times Jobs,Stable
2A595243,Welder (MIG/TIG/Arc),Engineering,Raigad,Patalganga,weld inspection; SMAW; TIG welding; distortion control,3,L3,7.8,11918,23489,NCS Portal,Stable
26B92A48,Fitter (Industrial),Engineering,Wardha,Hinganghat,surface finishing; blueprint reading; thread cutting; measurement tools; bench work; assembly & fitting,3,L2,0.0,11418,19809,Naukri.com,Stable
C06126ED,Solar PV Installation Technician,Renewable Energy,Solapur,Hotgi,rooftop module mounting; string inverter commissioning; net metering; earthing & bonding; shadow analysis; DC cabling,4,L1,0.0,14605,28431,Naukri.com,Emerging
CEE99123,Drone Pilot / UAV Technician,AgriTech / Surveillance,Ahmednagar,Rahuri,geofencing; drone maintenance; flight planning; GPS calibration,4,L1,0.4,16914,36293,Times Jobs,Emerging
E17304B6,Stenographer / Shorthand Typist,Administration,Nashik,Satpur,MS Word; typing speed 60wpm; filing systems,2,L3,1.6,8310,13438,Naukri.com,Declining
29E0F333,Welder (MIG/TIG/Arc),Engineering,Mumbai,Andheri-MIDC,distortion control; SMAW; TIG welding; MIG welding,3,L3,4.3,14220,29197,apna.co,Stable
03CDCDDD,CNC/VMC Operator,Precision Engineering,Latur,Udgir,tolerance measurement; CAD/CAM basics; quality inspection; tool offsets; Fanuc CNC controls,4,L2,0.5,13751,27646,Mahaswayam,Stable
CEAC3E0E,Fitter (Industrial),Engineering,Thane,Dombivli-MIDC,bench work; measurement tools; assembly & fitting; blueprint reading; thread cutting; surface finishing,3,L2,0.5,14999,26278,Naukri.com,Stable
7B3E84AF,Textile Loom Operator,Textiles,Solapur,Chincholi,power loom setup; warp/weft threading; quality grading; shuttle changeover,3,L1,5.2,9186,15889,Naukri.com,Declining
76BD733E,Welder (MIG/TIG/Arc),Engineering,Thane,Dombivli-MIDC,weld inspection; distortion control; SMAW; MIG welding; TIG welding,3,L3,2.7,14445,28470,Company Website,Stable
E0A91404,AC & Refrigeration Technician,HVAC,Raigad,Khopoli,BMS controls; gas charging; electrical troubleshooting; refrigerant handling; AMC documentation; VRF systems,4,L1,1.5,13706,27054,Indeed,Stable
34A053FD,AC & Refrigeration Technician,HVAC,Mumbai,Andheri-MIDC,VRF systems; AMC documentation; electrical troubleshooting; refrigerant handling,4,L2,3.4,17023,32481,NCS Portal,Stable
104480C4,Health & Safety Officer (Factory),Industrial Safety,Pune,Ranjangaon,fire drill coordination; permit-to-work; hazard identification; accident investigation; statutory compliance; MSDS interpretation,5,L1,4.8,26332,46639,LinkedIn,Stable
EBAE87E8,Data Entry Operator,IT/BPO,Mumbai,Andheri-MIDC,tally basics; basic internet; MS Office,2,L2,2.6,9086,15562,Mahaswayam,Declining
AF111CFC,Green Building Technician,Construction,Thane,Dombivli-MIDC,energy auditing basics; IGBC norms; EV charging infra; BIM awareness; MEP coordination; rainwater harvesting,4,L2,3.2,18683,34310,Company Website,Emerging
260E6B2D,EV Battery Assembly Technician,Electric Vehicles,Kolhapur,Kagal,EV safety protocols; BMS calibration; Li-ion cell handling; thermal management; DC bus wiring,4,L1,2.1,21201,36853,NCS Portal,Emerging
4E1BF33B,Data Entry Operator,IT/BPO,Solapur,Hotgi,basic internet; tally basics; typing speed 40wpm; MS Office,2,L1,1.6,8427,13137,LinkedIn,Declining
FCFAFF35,Welder (MIG/TIG/Arc),Engineering,Palghar,Boisar,distortion control; PPE compliance; weld inspection,3,L2,5.9,11800,22481,Times Jobs,Stable
870CA936,Fitter (Industrial),Engineering,Palghar,Manor,surface finishing; thread cutting; bench work; blueprint reading; assembly & fitting,3,L2,0.4,12115,21349,Naukri.com,Stable
3541A0D1,Data Entry Operator,IT/BPO,Pune,Talegaon,basic internet; tally basics; typing speed 40wpm,2,L2,1.7,9125,15446,apna.co,Declining
628B11C6,Cold-Chain Logistics Coordinator,Logistics & Supply Chain,Thane,Dombivli-MIDC,temperature monitoring; inventory management; FSSAI cold-chain norms,4,L3,0.4,18177,35656,NCS Portal,Emerging
300848D5,Industrial Robotics Maintenance Technician,Advanced Manufacturing,Nashik,Ambad,PLC programming; FANUC/KUKA commissioning; robot teach pendant; safety PLCs; pneumatic systems,5,L3,4.9,25725,51229,Indeed,Emerging
BAFCDD8B,Solar PV Installation Technician,Renewable Energy,Latur,Latur MIDC,DC cabling; shadow analysis; rooftop module mounting,4,L2,1.7,12974,26234,Company Website,Emerging
7AFF9423,Data Entry Operator,IT/BPO,Bhandara,Bhandara MIDC,basic internet; typing speed 40wpm; tally basics,2,L2,3.3,6897,11742,NCS Portal,Declining
A47BD30A,Industrial Robotics Maintenance Technician,Advanced Manufacturing,Nashik,Satpur,FANUC/KUKA commissioning; pneumatic systems; servo motor calibration; robot teach pendant; PLC programming; safety PLCs,5,L1,4.7,27074,53798,Indeed,Emerging
417C8AF1,EV Battery Assembly Technician,Electric Vehicles,Latur,Latur MIDC,EV safety protocols; spot welding; BMS calibration; DC bus wiring,4,L3,0.1,17757,31101,Company Website,Emerging
127627FB,Plumber,Construction,Washim,Washim MIDC,pressure testing; water treatment basics; pipe fitting; plumbing drawings; sanitary installation,3,L2,2.0,10551,19283,Naukri.com,Stable
56703374,CNC/VMC Operator,Precision Engineering,Mumbai,Andheri-MIDC,G-code programming; quality inspection; tolerance measurement; tool offsets; Fanuc CNC controls,4,L2,4.2,19643,37689,Indeed,Stable
44AAFF0E,Welder (MIG/TIG/Arc),Engineering,Kolhapur,Gokul-Shirgaon,weld inspection; SMAW; MIG welding,3,L2,4.0,13764,25578,LinkedIn,Stable
FD3B82B5,Welder (MIG/TIG/Arc),Engineering,Yavatmal,Pusad,SMAW; TIG welding; PPE compliance; distortion control; weld inspection; MIG welding,3,L1,5.6,11224,21313,Indeed,Stable
45B71E17,Industrial Robotics Maintenance Technician,Advanced Manufacturing,Palghar,Boisar,FANUC/KUKA commissioning; safety PLCs; servo motor calibration; PLC programming,5,L1,3.5,23448,46224,Indeed,Emerging
01A7DFE5,Green Building Technician,Construction,Mumbai,Thane-Wagle,IGBC norms; rainwater harvesting; energy auditing basics; MEP coordination; BIM awareness,4,L3,3.8,19685,35495,LinkedIn,Emerging
0184448E,Manual Draftsman (Drawing Board),Engineering,Ahmednagar,Rahuri,manual drawing board; T-square drafting; basic AutoCAD,3,L1,3.6,8639,14416,Naukri.com,Declining
20AC466C,AI-assisted Quality Inspector,Advanced Manufacturing,Nashik,Satpur,Python/ML awareness; image annotation; computer vision basics; SPC analysis,5,L2,1.8,27657,45757,Times Jobs,Emerging
2DDBF2BC,Turnerr / Machinist,Precision Engineering,Wardha,Hinganghat,coolant management; lathe operation; measurement tools; turning & facing; boring & drilling,3,L2,4.9,11518,19694,Times Jobs,Stable
E665EFDD,Fitter (Industrial),Engineering,Pune,Talegaon,assembly & fitting; bench work; surface finishing; blueprint reading,3,L1,7.2,15217,27458,Company Website,Stable
E899CE08,Solar PV Installation Technician,Renewable Energy,Mumbai,Thane-Wagle,earthing & bonding; net metering; rooftop module mounting,4,L1,0.5,16050,32268,Mahaswayam,Emerging
0097466D,Industrial IoT Technician,Industry 4.0,Satara,Karad,edge computing; MQTT protocol; cloud dashboards; sensor calibration,5,L2,2.4,25344,51642,Indeed,Emerging
2019B74A,Manual Draftsman (Drawing Board),Engineering,Thane,Dombivli-MIDC,T-square drafting; 2D blueprint reading; manual drawing board,3,L2,4.1,10880,17089,LinkedIn,Declining
C1376202,CNC/VMC Operator,Precision Engineering,Pune,Talegaon,G-code programming; quality inspection; CAD/CAM basics; Fanuc CNC controls; tool offsets; tolerance measurement,4,L2,3.5,18801,36824,Indeed,Stable
898C453E,Offset Printer Operator,Printing & Packaging,Mumbai,BKC,ink mixing; plate burning; bindery operations; color registration,3,L1,3.4,10344,18840,Company Website,Declining
1EB89875,AC & Refrigeration Technician,HVAC,Thane,Dombivli-MIDC,electrical troubleshooting; BMS controls; AMC documentation; refrigerant handling; VRF systems,4,L2,5.2,17274,32291,Indeed,Stable
4B3EF78C,Welder (MIG/TIG/Arc),Engineering,Mumbai,Andheri-MIDC,distortion control; TIG welding; MIG welding,3,L2,6.9,15148,29509,Mahaswayam,Stable
C976D8D4,Fitter (Industrial),Engineering,Buldhana,Khamgaon,measurement tools; thread cutting; blueprint reading; surface finishing; bench work; assembly & fitting,3,L3,7.1,11312,19530,apna.co,Stable
2D72AEF5,Data Entry Operator,IT/BPO,Pune,Chakan,tally basics; MS Office; basic internet,2,L1,0.5,9280,15748,NCS Portal,Declining
4D17DD2B,Green Building Technician,Construction,Nagpur,Butibori,IGBC norms; rainwater harvesting; EV charging infra; energy auditing basics; MEP coordination,4,L2,1.7,16396,31292,Mahaswayam,Emerging
99D548B3,EV Battery Assembly Technician,Electric Vehicles,Palghar,Boisar,spot welding; thermal management; EV safety protocols; BMS calibration; Li-ion cell handling,4,L3,0.9,19182,33231,Indeed,Emerging
D4B7244E,Electrician (Industrial),Electrical,Nashik,Satpur,panel wiring; electrical drawings; safety regulations; motor winding; PLC basics; earthing,3,L3,5.2,12739,25642,Times Jobs,Stable
A901D35F,Cold-Chain Logistics Coordinator,Logistics & Supply Chain,Nagpur,MIDC Nagpur,FSSAI cold-chain norms; temperature monitoring; route optimization,4,L1,2.2,16628,32920,Company Website,Emerging
48B1601D,Drone Pilot / UAV Technician,AgriTech / Surveillance,Pune,Ranjangaon,payload operations; drone maintenance; GPS calibration,4,L2,0.7,21456,45916,Naukri.com,Emerging
AB38409F,Industrial IoT Technician,Industry 4.0,Nashik,Ambad,cloud dashboards; OPC-UA; sensor calibration,5,L3,2.7,29000,55625,Times Jobs,Emerging
8D79808B,CNC/VMC Operator,Precision Engineering,Parbhani,Parbhani MIDC,G-code programming; Fanuc CNC controls; CAD/CAM basics; tolerance measurement; quality inspection,4,L2,3.0,13717,29615,apna.co,Stable
1361841F,Green Building Technician,Construction,Jalgaon,Bhusawal,rainwater harvesting; BIM awareness; IGBC norms; MEP coordination; energy auditing basics,4,L1,1.3,16235,27168,Company Website,Emerging
772FEEFE,Cold-Chain Logistics Coordinator,Logistics & Supply Chain,Nashik,Ambad,reefer truck ops; temperature monitoring; inventory management; route optimization; FSSAI cold-chain norms,4,L2,1.5,16275,32618,Mahaswayam,Emerging
62AC59B7,Industrial Robotics Maintenance Technician,Advanced Manufacturing,Nashik,Sinnar,FANUC/KUKA commissioning; pneumatic systems; servo motor calibration; PLC programming; robot teach pendant; safety PLCs,5,L3,3.8,26322,52382,Indeed,Emerging
3CB055D1,Solar PV Installation Technician,Renewable Energy,Ahmednagar,Supa,string inverter commissioning; earthing & bonding; shadow analysis; net metering; rooftop module mounting; DC cabling,4,L2,0.4,14294,27506,NCS Portal,Emerging
5BA7650A,Health & Safety Officer (Factory),Industrial Safety,Pune,Ranjangaon,MSDS interpretation; hazard identification; fire drill coordination; accident investigation; statutory compliance; permit-to-work,5,L2,5.1,25395,48100,Company Website,Stable
7C702B7E,Fitter (Industrial),Engineering,Thane,Bhiwandi,assembly & fitting; measurement tools; blueprint reading; surface finishing; thread cutting,3,L2,1.5,15103,27446,Mahaswayam,Stable
3A4D7340,Green Building Technician,Construction,Mumbai,Thane-Wagle,EV charging infra; energy auditing basics; rainwater harvesting,4,L3,3.2,18542,33628,LinkedIn,Emerging
90D3EC22,Solar PV Installation Technician,Renewable Energy,Latur,Latur MIDC,earthing & bonding; rooftop module mounting; net metering; shadow analysis; string inverter commissioning; DC cabling,4,L3,2.1,12952,26148,LinkedIn,Emerging
A0FA58AD,EV Battery Assembly Technician,Electric Vehicles,Nashik,Satpur,EV safety protocols; DC bus wiring; BMS calibration; spot welding,4,L2,1.5,21570,40037,Naukri.com,Emerging
173839F3,Plumber,Construction,Satara,Satara MIDC,water treatment basics; pressure testing; sanitary installation,3,L2,2.7,10829,20803,Times Jobs,Stable
6414B3B2,EV Battery Assembly Technician,Electric Vehicles,Pune,Chakan,Li-ion cell handling; spot welding; BMS calibration; DC bus wiring,4,L1,0.7,22548,44651,Mahaswayam,Emerging
AE08B14A,Fitter (Industrial),Engineering,Sangli,Miraj,thread cutting; surface finishing; measurement tools; bench work; assembly & fitting; blueprint reading,3,L1,2.7,12571,20691,apna.co,Stable
004AE3D2,Fitter (Industrial),Engineering,Thane,Dombivli-MIDC,blueprint reading; surface finishing; thread cutting; measurement tools; bench work; assembly & fitting,3,L3,2.2,14124,26766,apna.co,Stable
F5118ED0,Electrician (Industrial),Electrical,Ahmednagar,Rahuri,panel wiring; safety regulations; electrical drawings,3,L1,0.7,12091,24430,Company Website,Stable
48FA2AF9,Electrician (Industrial),Electrical,Nagpur,MIDC Nagpur,panel wiring; electrical drawings; earthing; safety regulations; motor winding,3,L2,4.8,13394,26743,LinkedIn,Stable
5CE56137,Green Building Technician,Construction,Thane,Dombivli-MIDC,MEP coordination; rainwater harvesting; BIM awareness; IGBC norms; EV charging infra,4,L1,2.1,18344,33358,NCS Portal,Emerging
887C4102,Electrician (Industrial),Electrical,Nagpur,MIDC Nagpur,earthing; PLC basics; safety regulations; motor winding; panel wiring; electrical drawings,3,L1,4.2,13072,26334,apna.co,Stable
6CF46893,Welder (MIG/TIG/Arc),Engineering,Mumbai,Thane-Wagle,weld inspection; PPE compliance; TIG welding; MIG welding; distortion control,3,L3,2.5,14153,28103,NCS Portal,Stable
7441BC54,CNC/VMC Operator,Precision Engineering,Aurangabad,Chikalthana,CAD/CAM basics; G-code programming; Fanuc CNC controls; tool offsets,4,L2,0.7,16262,34958,Mahaswayam,Stable
D8D12ABA,Fitter (Industrial),Engineering,Nagpur,Butibori,assembly & fitting; measurement tools; thread cutting; surface finishing,3,L3,5.2,12918,24081,Naukri.com,Stable
52EDF201,CNC/VMC Operator,Precision Engineering,Kolhapur,Gokul-Shirgaon,CAD/CAM basics; tool offsets; quality inspection; Fanuc CNC controls; tolerance measurement; G-code programming,4,L3,3.1,17304,34436,Company Website,Stable
9B535F67,Electrician (Industrial),Electrical,Aurangabad,Waluj,earthing; motor winding; PLC basics; safety regulations; electrical drawings,3,L1,5.4,12619,25527,apna.co,Stable
41FA883F,CNC/VMC Operator,Precision Engineering,Aurangabad,Chikalthana,G-code programming; CAD/CAM basics; tool offsets; Fanuc CNC controls,4,L1,4.5,16285,33846,LinkedIn,Stable
